Durationinseconds,RecordedDate,ResponseId,Employment,Country,CountryOther,Gender,Age,Education,CollarColor,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,MissingData,ZeroVar,ValuesDomain,MediatorDomain,FulfillmentDomain
147,7/29/2017 10:49:10,R_vYtz8NZ43svEgWl,2,1, ,2,4,6,4,8,10,10,10,9,10,10,10,10,9,9,10,10,9,9,8,9,9,9,8,10,10,10,10,7,9,8,8,9,9, ,1,0,9.625,9.08333333333333,9
174,7/29/2017 10:49:27,R_3sXAHsc5EqhWItr,2,6,venezuela,1,2,4,1,9,10,10,7,8,6,8,6,4,7,8,9,10,7,8,6,7,8,3,10,8,8,7,8,8,7,8,9,10,6,5,0,0,8,7.25,7.63636363636364
136,7/29/2017 11:45:00,R_1CpvVTmlmSeAIu0,1,6,Belgium,1,3,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0, , , 
303,7/29/2017 13:33:37,R_1exyMtOXwEgsh9Z,1,1, ,2,2,5,4,5,10,10,10,7,7,7,6,10,8,5,5,8,8,6,6,7,4,10,10,6,10,7,7,7,8,8,8,6,6,6,0,0,7.75,7.25,7.18181818181818
140,7/29/2017 14:44:34,R_r3aXmRxyFRkksYp,1,1, ,1,3,6,4,8,8,9,7,8,8,7,5,7,10,5,5,9,7,7,7,5,8,8,10,7,5,7,7,7,5,7,7,8,5,5,0,0,7.5,7.33333333333333,6.36363636363636
297,7/29/2017 15:12:30,R_3fZZrBh8tYdVR6m,1,1, ,2,2,6,4,8,10,9,7,9,7,9,8,9,9,6,8,10,9,9,8,9,7,10,10,7,8,8,7,7,6,9,7,7,7,9,0,0,8.375,8.66666666666667,7.45454545454545
1191,7/29/2017 17:11:05,R_25ycaurSRIRHVoK,2,2, ,2,3,5,2,9,10,10,9,9,10,9,9,8,8,8,9,10,9,10,9,8,9,10,10,9,10,10,9,9,10,9,10,9,9,9,0,0,9.375,9,9.36363636363636
340,7/29/2017 17:40:17,R_1dnQPWdfjsUAKW0,1,1, ,2,3,3,3,9,10,10,5,10,6,10,10,5,9,6,7,10,9,10,10,6,9,8,10,9,10,9,9,10,10,10,10,8,9,10,0,0,8.75,8.25,9.45454545454546
190,7/29/2017 18:08:46,R_2ZJor7eGqF5MDin,1,6,Philippines,1,2,5,4,5,8,7,9,8,9,10,10,9,8,10, ,10,7,10, ,10,10,10,10,10,10,10,10,10,10,8,10,8,10,9,1,0,8.25,9.4,9.54545454545454
261,7/29/2017 18:29:33,R_O822M5kojVWwzTP,1,1, ,2,4,3,2,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,9.83333333333333,10
236,7/29/2017 18:37:57,R_3RkMhjpU8q6IQXq,1,6,Israel,2,2,3,2,10,7,8,1,7,5,5,5,1,6,5,9,8,4,4,3,2,6,6,10,6,5,9,7,9,5,7,7,5,10,10,0,0,6,5.33333333333333,7.27272727272727
203,7/29/2017 19:41:37,R_2BfGTh84G7cP0CO,1,1, ,1,2,5,1,7,9,10,8,8,7,8,6,8,8,7,8,9,10,9,7,6,8,8,9,6,7,10,8,10,8,7,9,7,10,8,0,0,7.875,8.08333333333333,8.18181818181818
238,7/29/2017 20:09:42,R_1P7uLgBLlELDSFy,2,1, ,2,2,5,3,10,10,10,10,8,8,10,10,7,10,10,10,10,10,10,10,8,10,10,10,10,10,8,9,10,6,7,8,8,10,10,0,0,9.5,9.58333333333333,8.72727272727273
182,7/29/2017 20:14:48,R_3HHwQYMI9ncYw9v,1,1, ,1,4,5,2,9,10,10,9,8,5,8,9,9,9,9,10,9,9,10,7,10,6,8,8,9,10,9,8,9,10,10,10,6,9,9,0,0,8.5,8.66666666666667,9
303,7/29/2017 20:52:26,R_3OcCQPy5EFxwEXL,1,1, ,1,2,5,1,9,10,9,10,9,8,9,9,8,9,9,7,9,8,8,9,7,8,7,10,9,10,8,8,10,10,10,10,8,9,9,0,0,9.125,8.25,9.18181818181818
134,7/29/2017 20:57:45,R_u9Xi4rEqW6uEMBX,1,1, ,1,2,5,3,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,8,9,9,6,10,10,10,10,8,8,9,0,0,9.5,9.83333333333333,8.81818181818182
116,7/29/2017 21:05:50,R_ANxXzp8hkaohEel,2,1, ,1,2,3,2,6,5,6,3,5,4,6,3,6,3,6,4,3,6,3,6,3,6,5,5,3,5,3,5,7,3,7,3,6,5,3,0,0,4.75,4.66666666666667,4.54545454545455
574,7/29/2017 21:06:29,R_bPGDXNlPvEDdeEx,1,1, ,2,2,6,4,6,8,8,8,6,5,3,8,8,6,5,4,8,6,9,9,7,8,7,8,7,8,8,5,5,4,7,7,6,3,7,0,0,6.5,7.08333333333333,6.09090909090909
230,7/29/2017 22:30:55,R_3QFRJdR8xhi0Tb5,2,1, ,2,1,4,2,7,10,9,8,7,6,9,10,10,8,8,9,10,10,9,9,9,8,9,10,9,9,9,9,9,9,9,8,9,9,9,0,0,8.25,9.08333333333333,8.90909090909091
232,7/29/2017 22:39:31,R_29mfJCHaPTXoNqt,2,1, ,2,1,4,2,7,9,6,2,5,8,5,7,2,8,4,4,10,5,10,6,6,7,9,10,7,9,7,5,7,6,6,7,7,5,8,0,0,6.125,6.75,6.72727272727273
150,7/29/2017 22:50:03,R_1JQG3EenWaqoU6W,1,1, ,1,2,6,4,8,9,8,9,9,8,9,9,9,9,9,9,10,8,9,9,8,8,9,9,8,9,9,9,9,8,9,9,8,9,9,0,0,8.625,8.83333333333333,8.72727272727273
149,7/30/2017 0:52:36,R_3PXf0jg4VG1qkrB,1,1, ,1,1,5,1,8,9,9,8,8,6,5,8,9,6,5,5,9,8,8,8,7,8,9,9,9,9,8,5,8,5,9,8,6,9,8,0,0,7.625,7.58333333333333,7.63636363636364
208,7/30/2017 0:55:28,R_2uJ6eUreEwBu30t,1,1, ,2,3,5,2,7,9,7,8,8,8,8,9,8,7,8,8, ,7,7,7,8,7,8,8,8,8,8,7,8,7,8,8,8,8,8,1,0,8,7.54545454545455,7.81818181818182
181,7/30/2017 1:43:05,R_2sZOSBXNtny6DRd,1,6,greece,2,2,6,2,6,8,8,6,9,7,10,7,8,10,6,9,7,9,9,9,10,6,7,10,9,10,7,9,8,8,10,10,10,9,9,0,0,7.625,8.33333333333333,9
147,7/30/2017 2:12:45,R_2uBuQ9WBzFuiBl4,1,2, ,1,2,5,4,10,10,10,10,10,10,5,8,9,4,4,10,10,10,10,10,8,5,9,10,10,10,10,6,8,10,10,8,10,10,10,0,0,9.125,8.25,9.27272727272727
92,7/30/2017 5:56:14,R_2E4UVKef7NanK82,1,1, ,2,2,5,4,5,9,7,9,9,9,9,9,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,8,9,10,0,0,8.25,8.83333333333333,9.09090909090909
324,7/30/2017 6:57:08,R_2a9zzKB1nO8JEZ3,1,6,Nigeria,2,2,5,3,8,10,10,8,9,9,10,10,10,9,10,9,10,10,10,10,10,10,10,10,9,10,7,8,9,6,8,8,8,9,10,0,0,9.25,9.83333333333333,8.36363636363636
134,7/30/2017 7:24:02,R_1psT8Sh13FzlIgE,1,3, ,2,1,6,3,7,8,8,9,8,6,9,9,9,8,8,9,10,9,8,9,9,8,9,10,7,9,9,8,8,8,9,9,10,9,9,0,0,8,8.83333333333333,8.63636363636364
166,7/30/2017 7:36:29,R_R97X1XZ3s1H1nEZ,2,1, ,2,3,5,2,10,10,10,10,10,10,10,10,10,10,5,10,10,8,10,7,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,0,0,10,9.16666666666667,9.72727272727273
209,7/30/2017 8:03:49,R_2xRgwbWYLN1JyEy,1,1, ,2,4,3,4,8,10, ,10,10,8,10,10,9,9,8,10,10,9,10,10,8,10,10,10,10,10,10,10,10,9,10,10,10,10,10,1,0,9.42857142857143,9.41666666666667,9.90909090909091
714,7/30/2017 8:10:50,R_3e37aVVdzHcNQeZ,2,6,Ghana,1,3,5,4,8,8,9,9,8,8,9,10,9,9,9,9,10,9,10,8,8,8,9,10,8,9,9,9,10,7,7,10,7,8,9,0,0,8.625,9,8.45454545454546
389,7/30/2017 9:28:59,R_Wet6jouwj4nrUQ1,1,1, ,2,2,5,2,8,9,8,9,8,8,8,8,8,8,8,9,10,10,8,9,9,8,8,10,9,9,10,9,9,9,10,10,10,10,10,0,0,8.25,8.75,9.54545454545454
148,7/30/2017 9:36:39,R_3GeKLABtgYltk9U,1,1, ,2,2,3,4,5,8,7,7,8,7,8,8,7,6,7,8,10,7,10,10,9,7,8,10,10,9,9,8,8,6,10,9,9,10,8,0,0,7.25,8.25,8.72727272727273
152,7/30/2017 9:45:07,R_306tfappkPi7LF9,1,6,Croatia,1,1,2,1,6,7,4,8,4,8,6,3,7,7,4,6,8,2,7,2,3,10,2,7,3,8,4,8,3,7,10,7,5,2,7,0,0,5.75,5.41666666666667,5.81818181818182
464,7/30/2017 11:39:25,R_3sv6qfwp06GRpFs,1,1, ,2,3,4,1,7,10,9,6,4,8,7,7,7,7,1,6,8,8,5,6,4,6,10,7,10,10,8,8,10,10,5,5,5,10,6,0,0,7.25,6.25,7.90909090909091
100,7/30/2017 12:09:26,R_1ePN3hSD5aG6rgb,1,1, ,2,2,3,1,7,10,10,8,8,5,5,6,6, ,5,7,10,8,8,8,8,8,8,8,8,8,7,5,9,8,7,7,7,9,8,1,0,7.375,7.63636363636364,7.54545454545455
513,7/30/2017 12:28:39,R_YcwIPYbQYjiDwGt,1,6,Belgium,2,3,4,4,7,9,8,8,8,8,6,8,8,7,7,8,9,7,8,8,7,8,8,8,8,7,7,7,8,7,8,9,8,8,7,0,0,7.75,7.75,7.63636363636364
302,7/30/2017 14:18:29,R_2aM3CjkbU6OHrof,1,1, ,2,2,4,4,8,10, ,9,9,9,7,10,5,7,7,10,10,8,6,6,8,7,10,10,10,10,10,10,10,9,10,9,9,10,10,1,0,8.85714285714286,7.83333333333333,9.72727272727273
229,7/30/2017 14:21:28,R_1JDXfpf791UYOFf,1,1, ,1,2,6,4,6,5,7,5,5,5,7,6,7,10,5,6,7,6,6,5,8,8,7,10,10,6,6,7,8,5,7,8,8,7,8,0,0,5.75,7.08333333333333,7.27272727272727
236,7/30/2017 14:36:00,R_3Ny83KSZlJP6Zmp,1,1, ,2,4,6,4,7,9,9,9,10,2,4,8,8,8,8,7,10,9,9,9,7,10,9,9,8,9,8,8,8,6,10,10,9,8,10,0,0,7.25,8.58333333333333,8.54545454545454
138,7/30/2017 14:53:52,R_2Qg6Wmt9iI5ZWiI,1,1, ,2,2,5,1,8,7,8,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,10,10,10,5,6,7,7,7,8,9,8,8,0,0,7.375,8.16666666666667,7.72727272727273
233,7/30/2017 15:04:02,R_1eJg5pcWZsPsr4d,1,3, ,1,4,4,3,7,9,9,5,7,1,5,7,7,7,8,7,7,7,8,7,8,7,7,8,8,7,7,7,5,2,8,8,8,6,7,0,0,6.25,7.33333333333333,6.63636363636364
146,7/30/2017 15:05:33,R_DBuxY6clElwtogp,1,1, ,1,2,5,4,5,8,7,9,8,7,8,9,7,7,8,8,9,7,7,8,7,8,8,7,8,6,5,5,7,7,8,6,7,8,6,0,0,7.625,7.58333333333333,6.63636363636364
193,7/30/2017 15:10:46,R_ebugoGPlvAc4hDX,1,1, ,2,1,5,3,7,9,9,9,6,7,7,7,3,8,4,8,9,9,9,9,7,7,7,9,7,8,7,7,7,4,5,6,5,5,8,0,0,7.625,7.41666666666667,6.27272727272727
206,7/30/2017 15:10:54,R_rp811Pf8GHnWnOp,1,1, ,2,4,4,2,8,9,9,9,9,7,8,9,9,7,9, ,9,8,8,9,3,9,9,9,9,9,9,9,8,8,9,9,9,8,9,1,0,8.5,8.09090909090909,8.72727272727273
249,7/30/2017 15:16:30,R_2qF4Z49B0PFaqre,1,1, ,2,5,4,3,8,9,9,8,8,8,9,8,9,9,8,9,8,8,8,9,8,8,9,9,8,8,8,8,8,6,8,8,7,9,9,0,0,8.375,8.5,7.90909090909091
181,7/30/2017 15:31:49,R_1eKsmztfId5AvfO,1,1, ,1,3,5,3,8,9,8,7,8,6,8,9,8,7,8,9,9,7,9,8,7,7,8,9,7,8,8,7,8,7,8,9,7,6,9,0,0,7.875,8,7.63636363636364
331,7/30/2017 15:33:30,R_2oaxnKrxH1OcEQV,1,1, ,2,5,6,4,10,10,10,10,10,10,5,9,10,6,6,7,10,9,10,10,6,7,7,10,10,10,8,6,7,6,10,10,8,10,10,0,0,9.25,8.16666666666667,8.63636363636364
233,7/30/2017 16:02:12,R_2Tt0f8UaVMPwQlX,1,1, ,1,2,4,4,5,10,10,6,5,0,8,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,7,10,5,10,10,10,10,10,0,0,6.75,9.75,9.27272727272727
159,7/30/2017 16:49:23,R_OdksDwOpcWHPhrH,1,1, ,1,4,6,4,8,8,9,9,8,8,8,9,8,9,9,7,9,8,10,8,8,8,10,9,9,8,10,9,9,8,10,9,7,9,9,0,0,8.375,8.58333333333333,8.81818181818182
184,7/30/2017 17:05:50,R_eWdb1Ko2EULjtPH,1,1, ,2,2,5,4,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,9,9,10,10,10,10,10,10,10,10,0,0,9.875,9.75,9.81818181818182
172,7/30/2017 17:57:18,R_rqCO03ybF5hXnvr,2,1, ,2,2,4,1,8,9,9,9,8,9,9,8,8, ,7,8,8,7,8,8,6,6,8,9,9,8,7,6,8,7,6,8,8,8,8,1,0,8.625,7.54545454545455,7.54545454545455
486,7/30/2017 18:13:55,R_2DOzR8itd3mrH2m,1,1, ,2,1,5,2,7,9,9,8,6,5,8,8,9,9,8,8,9,8,8,9,8,8,9,9,9,8,9,8,9,7,8,8,5,8,9,0,0,7.5,8.5,8
778,7/30/2017 19:37:21,R_1C1hI8OIsVFLNsm,1,1, ,1,2,5,4,9,10,9,8,8,9,10,9,9,9,9,9,9,8,10,10,10,8,10,10,9,8,9,8,8,8,10,10,10,9,9,0,0,9,9.25,8.90909090909091
228,7/30/2017 19:37:23,R_3Dbi6hscKeK0Ldw,1,1, ,2,3,4,4,8,8,8,10,5,9,9,7,5,9,9,9,9,5,9,9,3,9,9,9,9,9,9,9,9,9,9,5,9,5,9,0,0,8,7.83333333333333,8.27272727272727
343,7/30/2017 19:41:35,R_3HMG1HdWUXqQbwT,1,1, ,2,2,3,3,8,9,8,9,8,6,7,8,7,6,6,9,9,8,9,8,8,7,9,9,9,8,8,8,8,7,9,8,8,7,8,0,0,7.875,7.91666666666667,8
183,7/30/2017 19:48:05,R_3MQ1HHtwKvrYdDo,1,1, ,1,4,6,4,8,9,10,10,10,10,8,10,10,9,9,9,10,10,10,9,8,9,9,10,9,10,9,9,9,8,9,9,9,9,8,0,0,9.375,9.33333333333333,8.90909090909091
455,7/30/2017 20:01:41,R_39FIMPSxzlmN8A1,2,1, ,2,2,3,4,7,10,9,10,10,7,9,8,9,8,6,8,9,7,8,9,8,7,8,9,6,10,10,8,9,7,8,8,7,8,9,0,0,8.75,8,8.18181818181818
107,7/30/2017 20:59:40,R_tS7v1hMnykq92XD,1,1, ,2,2,6,4,9,10,9,10,6,8,9,10,9,8,9,9,10,8,10,7,8,9,10,9,8,9,9,8,10,8,10,6,7,8,8,0,0,8.875,8.83333333333333,8.27272727272727
461,7/30/2017 22:19:10,R_3hsYmJsYzIifIQU,1,6,venezuela,1,2,5,4,10,10,8,9,9,8,10,10,8,10,10,7,10,6,9,10,8,9,9,10,8,10,9,8,9,8,9,9,8,7,9,0,0,9.25,8.83333333333333,8.54545454545454
276,7/30/2017 22:39:21,R_0Ie37PY0HqEcTfP,2,1, ,2,1,5,2,9,9,9,9,10,10,10,8,6,10,9,10,10,7,8,10,5,9,9,8,9,10,10,10,10,10,7,8,8,7,8,0,0,9.25,8.41666666666667,8.81818181818182
170,7/30/2017 22:42:48,R_2scBQjrCGXQ2XZI,1,1, ,2,3,4,2,7,9,8,8,8,8,8,9,7,6,8,9,9,8,9,9,9,6,9,9,9,9,9,8,9,9,7,8,8,10,9,0,0,8.125,8.16666666666667,8.63636363636364
169,7/30/2017 23:15:09,R_265N215lYqPbXG6,1,1, ,2,2,5,2,7,10,7,9,8,6,8,10,9,8,9,10,10,8,10,10,8,9,9,10,7,9,10,10,9,8,7,9,9,7,7,0,0,8.125,9.16666666666667,8.36363636363636
333,7/30/2017 23:22:03,R_1MLHFBIRnVFXWxK,1,1, ,2,2,6,3,7,10,10,10,10,10,10,9,10,8,9,8,9, ,7,10,9,10,10,10,10,10,10,10,10,10,10,8,10,10,8,1,0,9.5,9.09090909090909,9.63636363636364
214,7/30/2017 23:24:05,R_uw8ym4ZkYwle69H,1,2, ,2,2,5,2,4,9,8,9,4,3,8,8,8,8,7,9,9,10,7,8,9,9,9,6,8,8,10,9,9,7,8,9,9,6,9,0,0,6.625,8.25,8.36363636363636
309,7/30/2017 23:53:13,R_DOlk79rOCNMFfNv,2,1, ,2,2,6,3,8,10,10,8,8,8,7,7,9,7,6,9,10,10,10,10,8,6,8,9,8,10,9,7,7,8,9,9,7,7,7,0,0,8.25,8.5,8
230,7/31/2017 0:07:21,R_3qe34wm1Knhr1zT,1,1, ,2,2,6,3,10,10,10,10,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,7,10,10,7,8,10,0,0,9,10,9
639,7/31/2017 0:29:12,R_BuqGBbpeXcxXnTH,2,1, ,2,3,3,1,8,10,9,5,7,6,3,8,4,6,6,7,8,3,6,7,4,10,9,10,5,8,6,5,7,7,10,8,7,7,8,0,0,7,6.66666666666667,7.09090909090909
154,7/31/2017 0:52:49,R_2EsmIbFhVZRzez3,1,1, ,1,2,4,4,7,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,6,10,10,10,10,10,10,10,10,7,10,10,7,10,10,0,0,9.25,9.66666666666667,9.45454545454546
359,7/31/2017 1:54:23,R_At9D1XPDMwkKSK5,1,1, ,1,2,3,1,5,9,9,7,7,2,7,7,7,7,7,8,8,7,8,8,6,8,8,8,8,8,8,8,8,7,8,9,8,9,9,0,0,6.625,7.5,8.18181818181818
229,7/31/2017 2:14:22,R_uy4rOW2IlKaQpLb,1,6,Poland,1,1,3,3,8,10,10,9,10,7,7,10,10,8,5,3,8,10,10,3,10,10,9,10,9,10,6,4,9,10,9,10,7,9,10,0,0,8.875,8,8.45454545454546
502,7/31/2017 4:57:36,R_UgOCPxZstkUKd1f,2,1, ,1,2,4,3,8,9,5,8,8,7,5,9,8,5,8,8,8,8,8,8,9,8,9,9,6,8,6,5,8,5,8,6,4,8,6,0,0,7.375,8,6.36363636363636
207,7/31/2017 5:01:59,R_1ePHAIFM8cbVsgr,1,1, ,1,2,4,2,6,9,9,10,10,8,9,9,7,8,7,6,8,7,8,9,10,8,8,7,7,8,9,4,4,8,9,9,7,8,7,0,0,8.75,7.75,7.27272727272727
379,7/31/2017 5:35:50,R_1robBvy611DoDtv,1,1, ,2,3,5,2,10,10,10,10,8,5,9,10,5,10,10,7,10,10,10,5,9,8,10,10,10,10,6,8,9,9,9,10,10, ,9,1,0,9,8.66666666666667,9
872,7/31/2017 5:55:37,R_BtVWmppIvyDxWmJ,1,6,Jamaica,1,1,5,3,10,10,10,10,7,7,5,10,10,10,7,7,10,10,10,9,5,10,10,10,5,8,7,8,10,7,7,10,7,5,7,0,0,8.625,9,7.36363636363636
266,7/31/2017 5:56:35,R_4MatM546TqyQ8tH,2,1, ,2,1,4,1,9,10,9,9,6,4,8,8,9,10,7,6,9,8,10,9,7,10,9,10,7,9,9,9,8,6,8,10,9,10,10,0,0,7.875,8.66666666666667,8.63636363636364
440,7/31/2017 5:58:58,R_yxReRCPd1ArO6k1,1,1, ,2,2,3,2,10,10,10,10,10,10,10,8,8,9,9,9,10,10,10,10,8,10,10,10,9,9,5,8,9,9,9,10,9,9,9,0,0,9.75,9.41666666666667,8.63636363636364
208,7/31/2017 6:00:11,R_XUqlryY70kAuFi1,1,1, ,2,2,5,3,8,9,9,10,8,9,7,8,9,10,9,9,10,9,10,7,7,6,8,10,9,7,9,9,8,9,9,10,9,9,8,0,0,8.5,8.66666666666667,8.72727272727273
414,7/31/2017 6:14:19,R_1M4jivs2KBhoqFR,1,1, ,2,3,6,4,9,10,9,10,7,4,7,10,6,9,6,9,10,7,10,7,4,8,10,10,9,9,8,6,10,9,9,9,7,8,10,0,0,8.25,8,8.54545454545454
77,7/31/2017 6:54:33,R_1nU7w1FSvX0dkWJ,1,1, ,1,2,4,1,5,7,4,3,7,5,5,7,4,7,4,7,4,4,7,7,4,4,7,5,4,7,5,7,4,5,6,7,5,5,7,0,0,5.375,5.33333333333333,5.63636363636364
212,7/31/2017 7:09:28,R_1qUu5e1oHQ9ES88,1,1, ,2,2,6,4,8,9,9,8,8,10,8,7,8,8,9,7,8,9,10,8,7,7,8,9,8,10,7,7,8,8,9,10,8,9,9,0,0,8.375,8.16666666666667,8.45454545454546
263,7/31/2017 7:09:28,R_31QRyqcSxPc4OzG,1,1, ,2,3,5,4,8,9,9,6,9,6,8,7,8,5,5,8,8,7,7,7,9,7,9,9,7,8,8,7,9,8,9,7,7,8,9,0,0,7.75,7.41666666666667,7.90909090909091
188,7/31/2017 7:52:58,R_DCyxRZeHIBUhEEF,1,1, ,2,2,4,1,5,5,6,6,7,6,9,10,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,9,9,9,8,8,8,8,0,0,6.75,8.75,8.27272727272727
244,7/31/2017 7:53:07,R_2ebC4FVq1zhRl46,1,1, ,1,2,5,1,4,9,9,8,7,7,7,7,8,7,6,9,8,9,9,9,8,8,8,9,7,8,7,8,8,7,9,8,8,8,8,0,0,7.25,8.16666666666667,7.81818181818182
234,7/31/2017 7:57:02,R_3KZws9eWkw7vlAT,1,1, ,1,2,5,4,2,10,10,9,10,4,5,6,3,10,9,10,10,10,10,6,4,10,10,10,10,10,10,10,10,10,10,10,6,6,10,0,0,7,8.5,9.27272727272727
322,7/31/2017 8:12:35,R_beIIk4lDQnypg4x,2,3, ,1,1,4,3,7,10,8,9,8,9,8,9,9,10,7,8,9,8,9,8,7,9,9,10,10,7,9,9,10,9,9,7,9,9,10,0,0,8.5,8.58333333333333,8.90909090909091
361,7/31/2017 8:25:18,R_pLrworHw04Hm0QV,2,1, ,2,4,3,1,5,10,8,8,5,5,8,8,8,7,7,8,8,7,9,10,8,5,6,8,7,7,7,8,8,8,8,8,8,8,8,0,0,7.125,7.58333333333333,7.72727272727273
248,7/31/2017 9:18:23,R_1n94x98IyrXgcH2,2,6,Brazil,1,3,5,3,5,10,10,5,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,10,10,1,10,10,0,0,8.75,9.58333333333333,8.54545454545454
438,7/31/2017 9:29:24,R_31cwq9Cjv6V5FXL,1,6,spain,1,2,5,1,10,8,9,7,6,8,3,7,5,5,6,7,7,2,3,9,6,3,6,8,7,6,4,6,8,7,4,7,6,8,7,0,0,7.25,5.58333333333333,6.36363636363636
328,7/31/2017 9:37:26,R_2CwzMko1WmwBspc,2,1, ,2,2,4,3,10,10,10,10,5,10,7,7,10,10,4,10,10,7,10,10,10,10,4,10,10,10,10,4,10,3,8,10,7,10,10,0,0,8.625,8.75,8.36363636363636
188,7/31/2017 9:44:54,R_3dXNtkLDSPpSfo5,2,1, ,2,5,4,2,6,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,9,9,9,9,9,9,9,7,6,8,8,10,9,10,0,0,9.5,9.25,8.54545454545454
214,7/31/2017 10:09:59,R_3JDSA9t64yNLwJK,2,1, ,2,3,3,1,9,9,10,8,8,8,9,9,10,9,8,9,9,9,9,9,9,9,6,9,9,9,9,9,9,9,9,9, ,9,9,1,0,8.75,8.75,9
492,7/31/2017 12:14:52,R_1r23UVB7stWZhqU,1,1, ,1,1,4,1,5,9,8,8,3,7,5,8,8,4,5,9,7,6,8,7,2,3,8,8,6,9,4,6,6,5,4,6,2,7,8,0,0,6.625,6.25,5.72727272727273
354,7/31/2017 17:20:04,R_1KkXYlkZ3iBu6Se,1,1, ,1,2,5,3,8,8,6,8,6,6,8,7,5,5,7,8,10,7,9,8,7,7,8,10,7,7,8,8,8,9,8,8,7,7,7,0,0,7.125,7.58333333333333,7.63636363636364
269,7/31/2017 17:20:04,R_3R9LE69srGxWhW5,2,1, ,2,1,5,2,4,9,9,8,5,2,3,3,8,3,2,9,10,7,8,9,7,6,8,10,10,9,8,8,6,9,10,9,4, ,8,1,0,5.375,7.25,8.1
104,7/31/2017 19:07:04,R_OvePI3E1c6Y8Cel,2,1, ,2,1,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0, , , 
155,7/31/2017 19:57:11,R_3DuUK0I894YFZ82,1,1, ,1,3,5,4,7,9,10,9,9,10,10,8,8,7,9, ,10,8,10,9,10,7,9,10,8,10,10,8,10,10,8,9,9,8,10,1,0,9,8.81818181818182,9.09090909090909
253,8/1/2017 1:13:49,R_3lWTREFO96IRCmu,2,6,Venezuela,1,3,5,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,10,10,10,8,10,10,10,10,10,7,5,10,0,0,10,8.75,9.09090909090909
380,8/1/2017 1:25:57,R_2aqVRNIhjd5qqgO,1,1, ,2,5,5,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,0,0,10,10,9.90909090909091
273,8/1/2017 1:31:21,R_338CffKvV8tAunM,1,1, ,1,2,4,1,5,8,8,6,7,3,4,7,2,2,4,5,6,2,7,3,3,2,8,9,8,9,8,6,8,5,7,6,3,4,7,0,0,6,4.41666666666667,6.45454545454545
340,8/1/2017 5:45:17,R_1jHUrlEQSiuXzoe,1,1, ,2,3,4,2,7,8,8,5,7,8,8,8,6,6,7,5,7,8,8,6,7,8,5,9,6,8,6,5,7,9,8,8,8,6,7,0,0,7.375,6.83333333333333,7.09090909090909
12053,8/1/2017 5:50:11,R_oY9N8F08JT5qLfj,2,1, ,1,2,5,4,3,7,8,10,9,10,7,10,7,10,9,9,10,7,9,6,6,5,8,8,10,7,6,4,9,9,8,10,9,8,9,0,0,8,7.83333333333333,8.09090909090909
91,8/1/2017 5:51:38,R_bQNgCg3tzm27A5z,1,1, ,1,2,5,3,7,6,6,7,7,7,7,8,5,8,6,8,6,7,8,8,6,8,6,8,7,8,5,8,9,6,8,8,6,8,8,0,0,6.875,7,7.36363636363636
202,8/1/2017 6:59:03,R_3030q3DIZ59X7S9,1,1, ,2,4,6,4,7,10,10,5,3,4,7,7,8,8,8,6,10,7,10,10,10,6,9,10,10,10,10,6,10,7,9,7,7,7,7,0,0,6.625,8.5,8.18181818181818
231,8/1/2017 8:39:31,R_BPo85q5cO5FS3qV,1,1, ,2,2,6,4,10,10,8,8,7,9,7,9,8,5,5,8,10,7,8,8,5,2,7,8,8,9,8,7,8,2,7,8,7,6,8,0,0,8.5,6.75,7.09090909090909
402,8/1/2017 9:55:48,R_264mPEHA6S5K6mG,2,6,philippines,1,1,5,1,6,9,9,9,8,7,9,9,10,8,7,9,10,8,9,9,7,7,8,9,8,8,7,7,8,8,7,10,7,5,8,0,0,8.25,8.41666666666667,7.54545454545455
